	Initial generation
Global best:  	Position: (-1.2790, -2.2955) 	 | Velocity :(0.0000, 0.0000) 	 | Fitness: -35.755035 


	Generation:  38
Particle 0 	Position: (-1.4577, -1.4357) 	 | Velocity :(-0.0124, 0.0372) 	 | Fitness: -45.426363
Particle 1 	Position: (-1.6558, -1.3852) 	 | Velocity :(-0.1457, 0.0492) 	 | Fitness: -44.819954
Particle 2 	Position: (-0.7258, -0.8123) 	 | Velocity :(0.1403, 0.1227) 	 | Fitness: -33.553541
Particle 3 	Position: (-1.4326, -1.1897) 	 | Velocity :(-0.0171, -0.2327) 	 | Fitness: -44.500657
Particle 4 	Position: (-1.4675, -1.4531) 	 | Velocity :(-0.0315, 0.0076) 	 | Fitness: -45.428744
Particle 5 	Position: (-1.4463, -1.4643) 	 | Velocity :(-0.0142, 0.0157) 	 | Fitness: -45.428897
Particle 6 	Position: (-1.4833, -1.4379) 	 | Velocity :(-0.1809, 0.1026) 	 | Fitness: -45.416240
Particle 7 	Position: (-1.9725, -1.3216) 	 | Velocity :(-0.6977, 0.1809) 	 | Fitness: -41.600515
Particle 8 	Position: (-1.3368, -1.5411) 	 | Velocity :(-0.1212, 0.1345) 	 | Fitness: -45.145426
Particle 9 	Position: (-1.4553, -1.4105) 	 | Velocity :(-0.0001, 0.0557) 	 | Fitness: -45.405485
Particle 10 	Position: (-1.4653, -1.4801) 	 | Velocity :(-0.0162, -0.0265) 	 | Fitness: -45.420474
Particle 11 	Position: (-1.4911, -1.2965) 	 | Velocity :(-0.0206, 0.1311) 	 | Fitness: -45.081873
Particle 12 	Position: (-1.4511, -1.4729) 	 | Velocity :(-0.0664, 0.2223) 	 | Fitness: -45.426312
Particle 13 	Position: (-1.4077, -1.4147) 	 | Velocity :(-0.1096, -0.1083) 	 | Fitness: -45.381264
Particle 14 	Position: (-1.3801, -1.2662) 	 | Velocity :(0.1180, 0.3180) 	 | Fitness: -44.887910
Particle 15 	Position: (-1.4457, -1.4274) 	 | Velocity :(0.0025, 0.0032) 	 | Fitness: -45.420522
Particle 16 	Position: (-1.4468, -1.4615) 	 | Velocity :(0.0030, -0.0090) 	 | Fitness: -45.429669
Particle 17 	Position: (-1.4161, -1.0947) 	 | Velocity :(0.0037, 0.0265) 	 | Fitness: -43.717261
Particle 18 	Position: (-1.5537, -1.5330) 	 | Velocity :(-0.1461, -0.1073) 	 | Fitness: -45.214439
Particle 19 	Position: (-1.4849, -1.4827) 	 | Velocity :(-0.1670, -0.1331) 	 | Fitness: -45.407511


Global best:  	Position: (-1.4507, -1.4572) 	 | Velocity :(0.1865, 0.1844) 	 | Fitness: -45.430838 

Particles best: 

Particle 0 	Position: (-1.4529, -1.4624) 	 | Velocity :(0.0191, -0.0426) 	 | Fitness: -45.430200
Particle 1 	Position: (-1.4967, -1.4613) 	 | Velocity :(-0.7267, 0.2502) 	 | Fitness: -45.406179
Particle 2 	Position: (-1.4368, -1.4590) 	 | Velocity :(0.7663, 0.6990) 	 | Fitness: -45.426762
Particle 3 	Position: (-1.4484, -1.4589) 	 | Velocity :(0.0414, 0.6271) 	 | Fitness: -45.430365
Particle 4 	Position: (-1.4571, -1.4607) 	 | Velocity :(-0.0436, 0.0077) 	 | Fitness: -45.430439
Particle 5 	Position: (-1.4463, -1.4643) 	 | Velocity :(-0.0142, 0.0157) 	 | Fitness: -45.428897
Particle 6 	Position: (-1.4678, -1.4596) 	 | Velocity :(0.2825, -0.1626) 	 | Fitness: -45.428245
Particle 7 	Position: (-1.5015, -1.4654) 	 | Velocity :(0.3428, -0.0908) 	 | Fitness: -45.399354
Particle 8 	Position: (-1.5424, -1.4096) 	 | Velocity :(0.2974, -0.3213) 	 | Fitness: -45.299821
Particle 9 	Position: (-1.4552, -1.4661) 	 | Velocity :(-0.0008, 0.0682) 	 | Fitness: -45.429194
Particle 10 	Position: (-1.4491, -1.4535) 	 | Velocity :(-0.0191, -0.0307) 	 | Fitness: -45.430762
Particle 11 	Position: (-1.4705, -1.4277) 	 | Velocity :(-0.0509, 0.2015) 	 | Fitness: -45.418127
Particle 12 	Position: (-1.4511, -1.4729) 	 | Velocity :(-0.0664, 0.2223) 	 | Fitness: -45.426312
Particle 13 	Position: (-1.4507, -1.4572) 	 | Velocity :(0.1865, 0.1844) 	 | Fitness: -45.430838
Particle 14 	Position: (-1.4591, -1.4708) 	 | Velocity :(-0.1140, -0.3147) 	 | Fitness: -45.427098
Particle 15 	Position: (-1.4548, -1.4460) 	 | Velocity :(0.0080, 0.0199) 	 | Fitness: -45.430217
Particle 16 	Position: (-1.4498, -1.4525) 	 | Velocity :(0.0049, -0.0056) 	 | Fitness: -45.430825
Particle 17 	Position: (-1.4402, -1.2925) 	 | Velocity :(-0.0640, -0.7556) 	 | Fitness: -45.080285
Particle 18 	Position: (-1.4660, -1.4667) 	 | Velocity :(-0.3619, -0.2507) 	 | Fitness: -45.427166
Particle 19 	Position: (-1.4307, -1.4371) 	 | Velocity :(-0.3473, -0.2687) 	 | Fitness: -45.419844


	Generation:  39
Particle 0 	Position: (-1.4614, -1.4271) 	 | Velocity :(-0.0037, 0.0086) 	 | Fitness: -45.420606
Particle 1 	Position: (-1.5667, -1.4207) 	 | Velocity :(0.0891, -0.0356) 	 | Fitness: -45.245777
Particle 2 	Position: (-0.7366, -0.8256) 	 | Velocity :(-0.0108, -0.0132) 	 | Fitness: -33.943230
Particle 3 	Position: (-1.4622, -1.6316) 	 | Velocity :(-0.0296, -0.4419) 	 | Fitness: -45.006318
Particle 4 	Position: (-1.4841, -1.4498) 	 | Velocity :(-0.0166, 0.0033) 	 | Fitness: -45.418887
Particle 5 	Position: (-1.4596, -1.4485) 	 | Velocity :(-0.0134, 0.0158) 	 | Fitness: -45.430292
Particle 6 	Position: (-1.6029, -1.3770) 	 | Velocity :(-0.1196, 0.0609) 	 | Fitness: -45.053883
Particle 7 	Position: (-2.3646, -1.2259) 	 | Velocity :(-0.3921, 0.0957) 	 | Fitness: -33.962203
Particle 8 	Position: (-1.4678, -1.4116) 	 | Velocity :(-0.1311, 0.1295) 	 | Fitness: -45.404370
Particle 9 	Position: (-1.4543, -1.4094) 	 | Velocity :(0.0010, 0.0011) 	 | Fitness: -45.404238
Particle 10 	Position: (-1.4688, -1.4863) 	 | Velocity :(-0.0036, -0.0062) 	 | Fitness: -45.414377
Particle 11 	Position: (-1.4555, -1.4163) 	 | Velocity :(0.0356, -0.1198) 	 | Fitness: -45.411906
Particle 12 	Position: (-1.5042, -1.2925) 	 | Velocity :(-0.0531, 0.1803) 	 | Fitness: -45.049729
Particle 13 	Position: (-1.5471, -1.5524) 	 | Velocity :(-0.1394, -0.1377) 	 | Fitness: -45.185266
Particle 14 	Position: (-1.3684, -1.2306) 	 | Velocity :(0.0117, 0.0355) 	 | Fitness: -44.670263
Particle 15 	Position: (-1.4509, -1.4515) 	 | Velocity :(-0.0052, -0.0241) 	 | Fitness: -45.430874
Particle 16 	Position: (-1.4481, -1.4631) 	 | Velocity :(-0.0013, -0.0016) 	 | Fitness: -45.429561
Particle 17 	Position: (-1.4312, -1.2617) 	 | Velocity :(-0.0151, -0.1671) 	 | Fitness: -44.932035
Particle 18 	Position: (-1.5910, -1.5598) 	 | Velocity :(-0.0373, -0.0268) 	 | Fitness: -45.029001
Particle 19 	Position: (-1.5501, -1.5350) 	 | Velocity :(-0.0652, -0.0523) 	 | Fitness: -45.219500


Global best:  	Position: (-1.4509, -1.4515) 	 | Velocity :(-0.0052, -0.0241) 	 | Fitness: -45.430874 

Particles best: 

Particle 0 	Position: (-1.4529, -1.4624) 	 | Velocity :(0.0191, -0.0426) 	 | Fitness: -45.430200
Particle 1 	Position: (-1.4967, -1.4613) 	 | Velocity :(-0.7267, 0.2502) 	 | Fitness: -45.406179
Particle 2 	Position: (-1.4368, -1.4590) 	 | Velocity :(0.7663, 0.6990) 	 | Fitness: -45.426762
Particle 3 	Position: (-1.4484, -1.4589) 	 | Velocity :(0.0414, 0.6271) 	 | Fitness: -45.430365
Particle 4 	Position: (-1.4571, -1.4607) 	 | Velocity :(-0.0436, 0.0077) 	 | Fitness: -45.430439
Particle 5 	Position: (-1.4596, -1.4485) 	 | Velocity :(-0.0134, 0.0158) 	 | Fitness: -45.430292
Particle 6 	Position: (-1.4678, -1.4596) 	 | Velocity :(0.2825, -0.1626) 	 | Fitness: -45.428245
Particle 7 	Position: (-1.5015, -1.4654) 	 | Velocity :(0.3428, -0.0908) 	 | Fitness: -45.399354
Particle 8 	Position: (-1.4678, -1.4116) 	 | Velocity :(-0.1311, 0.1295) 	 | Fitness: -45.404370
Particle 9 	Position: (-1.4552, -1.4661) 	 | Velocity :(-0.0008, 0.0682) 	 | Fitness: -45.429194
Particle 10 	Position: (-1.4491, -1.4535) 	 | Velocity :(-0.0191, -0.0307) 	 | Fitness: -45.430762
Particle 11 	Position: (-1.4705, -1.4277) 	 | Velocity :(-0.0509, 0.2015) 	 | Fitness: -45.418127
Particle 12 	Position: (-1.4511, -1.4729) 	 | Velocity :(-0.0664, 0.2223) 	 | Fitness: -45.426312
Particle 13 	Position: (-1.4507, -1.4572) 	 | Velocity :(0.1865, 0.1844) 	 | Fitness: -45.430838
Particle 14 	Position: (-1.4591, -1.4708) 	 | Velocity :(-0.1140, -0.3147) 	 | Fitness: -45.427098
Particle 15 	Position: (-1.4509, -1.4515) 	 | Velocity :(-0.0052, -0.0241) 	 | Fitness: -45.430874
Particle 16 	Position: (-1.4498, -1.4525) 	 | Velocity :(0.0049, -0.0056) 	 | Fitness: -45.430825
Particle 17 	Position: (-1.4402, -1.2925) 	 | Velocity :(-0.0640, -0.7556) 	 | Fitness: -45.080285
Particle 18 	Position: (-1.4660, -1.4667) 	 | Velocity :(-0.3619, -0.2507) 	 | Fitness: -45.427166
Particle 19 	Position: (-1.4307, -1.4371) 	 | Velocity :(-0.3473, -0.2687) 	 | Fitness: -45.419844


	Generation:  40
Particle 0 	Position: (-1.4553, -1.4429) 	 | Velocity :(0.0061, -0.0158) 	 | Fitness: -45.429392
Particle 1 	Position: (-1.4470, -1.4724) 	 | Velocity :(0.1197, -0.0517) 	 | Fitness: -45.425961
Particle 2 	Position: (-0.8609, -0.9407) 	 | Velocity :(-0.1243, -0.1151) 	 | Fitness: -37.534449
Particle 3 	Position: (-1.4777, -1.8821) 	 | Velocity :(-0.0154, -0.2505) 	 | Fitness: -42.964273
Particle 4 	Position: (-1.4872, -1.4499) 	 | Velocity :(-0.0031, -0.0001) 	 | Fitness: -45.416277
Particle 5 	Position: (-1.4616, -1.4388) 	 | Velocity :(-0.0020, 0.0097) 	 | Fitness: -45.427209
Particle 6 	Position: (-1.5880, -1.3935) 	 | Velocity :(0.0148, -0.0165) 	 | Fitness: -45.140711
Particle 7 	Position: (-2.0817, -1.3047) 	 | Velocity :(0.2829, -0.0788) 	 | Fitness: -39.892652
Particle 8 	Position: (-1.5539, -1.3521) 	 | Velocity :(-0.0861, 0.0595) 	 | Fitness: -45.158224
Particle 9 	Position: (-1.4538, -1.4504) 	 | Velocity :(0.0005, -0.0410) 	 | Fitness: -45.430930
Particle 10 	Position: (-1.4573, -1.4663) 	 | Velocity :(0.0115, 0.0200) 	 | Fitness: -45.429023
Particle 11 	Position: (-1.4307, -1.5212) 	 | Velocity :(0.0248, -0.1049) 	 | Fitness: -45.363263
Particle 12 	Position: (-1.4676, -1.3934) 	 | Velocity :(0.0366, -0.1009) 	 | Fitness: -45.379335
Particle 13 	Position: (-1.5705, -1.5703) 	 | Velocity :(-0.0235, -0.0178) 	 | Fitness: -45.067608
Particle 14 	Position: (-1.4110, -1.3405) 	 | Velocity :(-0.0426, -0.1099) 	 | Fitness: -45.233628
Particle 15 	Position: (-1.4550, -1.4708) 	 | Velocity :(-0.0041, -0.0193) 	 | Fitness: -45.427431
Particle 16 	Position: (-1.4529, -1.4473) 	 | Velocity :(-0.0048, 0.0158) 	 | Fitness: -45.430461
Particle 17 	Position: (-1.4504, -1.4405) 	 | Velocity :(-0.0192, -0.1788) 	 | Fitness: -45.428424
Particle 18 	Position: (-1.4225, -1.4290) 	 | Velocity :(0.1686, 0.1308) 	 | Fitness: -45.409114
Particle 19 	Position: (-1.4920, -1.4847) 	 | Velocity :(0.0581, 0.0503) 	 | Fitness: -45.399402


Global best:  	Position: (-1.4538, -1.4504) 	 | Velocity :(0.0005, -0.0410) 	 | Fitness: -45.430930 

Particles best: 

Particle 0 	Position: (-1.4529, -1.4624) 	 | Velocity :(0.0191, -0.0426) 	 | Fitness: -45.430200
Particle 1 	Position: (-1.4470, -1.4724) 	 | Velocity :(0.1197, -0.0517) 	 | Fitness: -45.425961
Particle 2 	Position: (-1.4368, -1.4590) 	 | Velocity :(0.7663, 0.6990) 	 | Fitness: -45.426762
Particle 3 	Position: (-1.4484, -1.4589) 	 | Velocity :(0.0414, 0.6271) 	 | Fitness: -45.430365
Particle 4 	Position: (-1.4571, -1.4607) 	 | Velocity :(-0.0436, 0.0077) 	 | Fitness: -45.430439
Particle 5 	Position: (-1.4596, -1.4485) 	 | Velocity :(-0.0134, 0.0158) 	 | Fitness: -45.430292
Particle 6 	Position: (-1.4678, -1.4596) 	 | Velocity :(0.2825, -0.1626) 	 | Fitness: -45.428245
Particle 7 	Position: (-1.5015, -1.4654) 	 | Velocity :(0.3428, -0.0908) 	 | Fitness: -45.399354
Particle 8 	Position: (-1.4678, -1.4116) 	 | Velocity :(-0.1311, 0.1295) 	 | Fitness: -45.404370
Particle 9 	Position: (-1.4538, -1.4504) 	 | Velocity :(0.0005, -0.0410) 	 | Fitness: -45.430930
Particle 10 	Position: (-1.4491, -1.4535) 	 | Velocity :(-0.0191, -0.0307) 	 | Fitness: -45.430762
Particle 11 	Position: (-1.4705, -1.4277) 	 | Velocity :(-0.0509, 0.2015) 	 | Fitness: -45.418127
Particle 12 	Position: (-1.4511, -1.4729) 	 | Velocity :(-0.0664, 0.2223) 	 | Fitness: -45.426312
Particle 13 	Position: (-1.4507, -1.4572) 	 | Velocity :(0.1865, 0.1844) 	 | Fitness: -45.430838
Particle 14 	Position: (-1.4591, -1.4708) 	 | Velocity :(-0.1140, -0.3147) 	 | Fitness: -45.427098
Particle 15 	Position: (-1.4509, -1.4515) 	 | Velocity :(-0.0052, -0.0241) 	 | Fitness: -45.430874
Particle 16 	Position: (-1.4498, -1.4525) 	 | Velocity :(0.0049, -0.0056) 	 | Fitness: -45.430825
Particle 17 	Position: (-1.4504, -1.4405) 	 | Velocity :(-0.0192, -0.1788) 	 | Fitness: -45.428424
Particle 18 	Position: (-1.4660, -1.4667) 	 | Velocity :(-0.3619, -0.2507) 	 | Fitness: -45.427166
Particle 19 	Position: (-1.4307, -1.4371) 	 | Velocity :(-0.3473, -0.2687) 	 | Fitness: -45.419844


	Generation:  41
Particle 0 	Position: (-1.4492, -1.4661) 	 | Velocity :(0.0062, -0.0232) 	 | Fitness: -45.428866
Particle 1 	Position: (-1.3538, -1.5054) 	 | Velocity :(0.0932, -0.0329) 	 | Fitness: -45.261429
Particle 2 	Position: (-1.8333, -1.7905) 	 | Velocity :(-0.9724, -0.8498) 	 | Fitness: -41.975307
Particle 3 	Position: (-1.4687, -1.7311) 	 | Velocity :(0.0089, 0.1510) 	 | Fitness: -44.395481
Particle 4 	Position: (-1.4359, -1.4565) 	 | Velocity :(0.0512, -0.0066) 	 | Fitness: -45.426573
Particle 5 	Position: (-1.4624, -1.4338) 	 | Velocity :(-0.0008, 0.0050) 	 | Fitness: -45.424638
Particle 6 	Position: (-1.4616, -1.4645) 	 | Velocity :(0.1264, -0.0710) 	 | Fitness: -45.428952
Particle 7 	Position: (-1.5204, -1.4525) 	 | Velocity :(0.5613, -0.1477) 	 | Fitness: -45.372239
Particle 8 	Position: (-1.5768, -1.3366) 	 | Velocity :(-0.0229, 0.0156) 	 | Fitness: -45.044025
Particle 9 	Position: (-1.4534, -1.4833) 	 | Velocity :(0.0004, -0.0328) 	 | Fitness: -45.419755
Particle 10 	Position: (-1.4460, -1.4458) 	 | Velocity :(0.0113, 0.0205) 	 | Fitness: -45.429277
Particle 11 	Position: (-1.4424, -1.5132) 	 | Velocity :(-0.0117, 0.0081) 	 | Fitness: -45.382541
Particle 12 	Position: (-1.4346, -1.4904) 	 | Velocity :(0.0330, -0.0970) 	 | Fitness: -45.408304
Particle 13 	Position: (-1.5098, -1.5063) 	 | Velocity :(0.0608, 0.0640) 	 | Fitness: -45.353200
Particle 14 	Position: (-1.4649, -1.4814) 	 | Velocity :(-0.0539, -0.1409) 	 | Fitness: -45.419671
Particle 15 	Position: (-1.4553, -1.4564) 	 | Velocity :(-0.0003, 0.0143) 	 | Fitness: -45.431039
Particle 16 	Position: (-1.4560, -1.4400) 	 | Velocity :(-0.0031, 0.0073) 	 | Fitness: -45.428396
Particle 17 	Position: (-1.4680, -1.5899) 	 | Velocity :(-0.0176, -0.1494) 	 | Fitness: -45.180640
Particle 18 	Position: (-1.2926, -1.3283) 	 | Velocity :(0.1298, 0.1007) 	 | Fitness: -44.872230
Particle 19 	Position: (-1.4268, -1.4292) 	 | Velocity :(0.0652, 0.0555) 	 | Fitness: -45.412686


Global best:  	Position: (-1.4553, -1.4564) 	 | Velocity :(-0.0003, 0.0143) 	 | Fitness: -45.431039 

Particles best: 

Particle 0 	Position: (-1.4529, -1.4624) 	 | Velocity :(0.0191, -0.0426) 	 | Fitness: -45.430200
Particle 1 	Position: (-1.4470, -1.4724) 	 | Velocity :(0.1197, -0.0517) 	 | Fitness: -45.425961
Particle 2 	Position: (-1.4368, -1.4590) 	 | Velocity :(0.7663, 0.6990) 	 | Fitness: -45.426762
Particle 3 	Position: (-1.4484, -1.4589) 	 | Velocity :(0.0414, 0.6271) 	 | Fitness: -45.430365
Particle 4 	Position: (-1.4571, -1.4607) 	 | Velocity :(-0.0436, 0.0077) 	 | Fitness: -45.430439
Particle 5 	Position: (-1.4596, -1.4485) 	 | Velocity :(-0.0134, 0.0158) 	 | Fitness: -45.430292
Particle 6 	Position: (-1.4616, -1.4645) 	 | Velocity :(0.1264, -0.0710) 	 | Fitness: -45.428952
Particle 7 	Position: (-1.5015, -1.4654) 	 | Velocity :(0.3428, -0.0908) 	 | Fitness: -45.399354
Particle 8 	Position: (-1.4678, -1.4116) 	 | Velocity :(-0.1311, 0.1295) 	 | Fitness: -45.404370
Particle 9 	Position: (-1.4538, -1.4504) 	 | Velocity :(0.0005, -0.0410) 	 | Fitness: -45.430930
Particle 10 	Position: (-1.4491, -1.4535) 	 | Velocity :(-0.0191, -0.0307) 	 | Fitness: -45.430762
Particle 11 	Position: (-1.4705, -1.4277) 	 | Velocity :(-0.0509, 0.2015) 	 | Fitness: -45.418127
Particle 12 	Position: (-1.4511, -1.4729) 	 | Velocity :(-0.0664, 0.2223) 	 | Fitness: -45.426312
Particle 13 	Position: (-1.4507, -1.4572) 	 | Velocity :(0.1865, 0.1844) 	 | Fitness: -45.430838
Particle 14 	Position: (-1.4591, -1.4708) 	 | Velocity :(-0.1140, -0.3147) 	 | Fitness: -45.427098
Particle 15 	Position: (-1.4553, -1.4564) 	 | Velocity :(-0.0003, 0.0143) 	 | Fitness: -45.431039
Particle 16 	Position: (-1.4498, -1.4525) 	 | Velocity :(0.0049, -0.0056) 	 | Fitness: -45.430825
Particle 17 	Position: (-1.4504, -1.4405) 	 | Velocity :(-0.0192, -0.1788) 	 | Fitness: -45.428424
Particle 18 	Position: (-1.4660, -1.4667) 	 | Velocity :(-0.3619, -0.2507) 	 | Fitness: -45.427166
Particle 19 	Position: (-1.4307, -1.4371) 	 | Velocity :(-0.3473, -0.2687) 	 | Fitness: -45.419844


	Generation:  42
Particle 0 	Position: (-1.4445, -1.4844) 	 | Velocity :(0.0047, -0.0182) 	 | Fitness: -45.417625
Particle 1 	Position: (-1.4285, -1.4645) 	 | Velocity :(-0.0746, 0.0409) 	 | Fitness: -45.420827
Particle 2 	Position: (-2.0568, -1.9891) 	 | Velocity :(-0.2235, -0.1985) 	 | Fitness: -36.763262
Particle 3 	Position: (-1.4448, -1.2928) 	 | Velocity :(0.0239, 0.4383) 	 | Fitness: -45.083255
Particle 4 	Position: (-1.4044, -1.4631) 	 | Velocity :(0.0315, -0.0066) 	 | Fitness: -45.396877
Particle 5 	Position: (-1.4547, -1.4564) 	 | Velocity :(0.0077, -0.0226) 	 | Fitness: -45.431051
Particle 6 	Position: (-1.3560, -1.5157) 	 | Velocity :(0.1056, -0.0511) 	 | Fitness: -45.251534
Particle 7 	Position: (-1.0231, -1.5811) 	 | Velocity :(0.4973, -0.1286) 	 | Fitness: -42.795114
Particle 8 	Position: (-1.5286, -1.3715) 	 | Velocity :(0.0482, -0.0349) 	 | Fitness: -45.265158
Particle 9 	Position: (-1.4549, -1.4642) 	 | Velocity :(-0.0016, 0.0191) 	 | Fitness: -45.429774
Particle 10 	Position: (-1.4417, -1.4378) 	 | Velocity :(0.0043, 0.0080) 	 | Fitness: -45.425435
Particle 11 	Position: (-1.4670, -1.4511) 	 | Velocity :(-0.0246, 0.0620) 	 | Fitness: -45.428804
Particle 12 	Position: (-1.4337, -1.5322) 	 | Velocity :(0.0009, -0.0417) 	 | Fitness: -45.343751
Particle 13 	Position: (-1.3945, -1.3949) 	 | Velocity :(0.1153, 0.1113) 	 | Fitness: -45.336451
Particle 14 	Position: (-1.5002, -1.5759) 	 | Velocity :(-0.0353, -0.0945) 	 | Fitness: -45.203333
Particle 15 	Position: (-1.4555, -1.4450) 	 | Velocity :(-0.0002, 0.0115) 	 | Fitness: -45.429962
Particle 16 	Position: (-1.4574, -1.4413) 	 | Velocity :(-0.0014, -0.0012) 	 | Fitness: -45.428749
Particle 17 	Position: (-1.4677, -1.5651) 	 | Velocity :(0.0002, 0.0249) 	 | Fitness: -45.263275
Particle 18 	Position: (-1.2582, -1.3028) 	 | Velocity :(0.0345, 0.0254) 	 | Fitness: -44.615752
Particle 19 	Position: (-1.4080, -1.4192) 	 | Velocity :(0.0188, 0.0100) 	 | Fitness: -45.386121


Global best:  	Position: (-1.4547, -1.4564) 	 | Velocity :(0.0077, -0.0226) 	 | Fitness: -45.431051 

Particles best: 

Particle 0 	Position: (-1.4529, -1.4624) 	 | Velocity :(0.0191, -0.0426) 	 | Fitness: -45.430200
Particle 1 	Position: (-1.4470, -1.4724) 	 | Velocity :(0.1197, -0.0517) 	 | Fitness: -45.425961
Particle 2 	Position: (-1.4368, -1.4590) 	 | Velocity :(0.7663, 0.6990) 	 | Fitness: -45.426762
Particle 3 	Position: (-1.4484, -1.4589) 	 | Velocity :(0.0414, 0.6271) 	 | Fitness: -45.430365
Particle 4 	Position: (-1.4571, -1.4607) 	 | Velocity :(-0.0436, 0.0077) 	 | Fitness: -45.430439
Particle 5 	Position: (-1.4547, -1.4564) 	 | Velocity :(0.0077, -0.0226) 	 | Fitness: -45.431051
Particle 6 	Position: (-1.4616, -1.4645) 	 | Velocity :(0.1264, -0.0710) 	 | Fitness: -45.428952
Particle 7 	Position: (-1.5015, -1.4654) 	 | Velocity :(0.3428, -0.0908) 	 | Fitness: -45.399354
Particle 8 	Position: (-1.4678, -1.4116) 	 | Velocity :(-0.1311, 0.1295) 	 | Fitness: -45.404370
Particle 9 	Position: (-1.4538, -1.4504) 	 | Velocity :(0.0005, -0.0410) 	 | Fitness: -45.430930
Particle 10 	Position: (-1.4491, -1.4535) 	 | Velocity :(-0.0191, -0.0307) 	 | Fitness: -45.430762
Particle 11 	Position: (-1.4670, -1.4511) 	 | Velocity :(-0.0246, 0.0620) 	 | Fitness: -45.428804
Particle 12 	Position: (-1.4511, -1.4729) 	 | Velocity :(-0.0664, 0.2223) 	 | Fitness: -45.426312
Particle 13 	Position: (-1.4507, -1.4572) 	 | Velocity :(0.1865, 0.1844) 	 | Fitness: -45.430838
Particle 14 	Position: (-1.4591, -1.4708) 	 | Velocity :(-0.1140, -0.3147) 	 | Fitness: -45.427098
Particle 15 	Position: (-1.4553, -1.4564) 	 | Velocity :(-0.0003, 0.0143) 	 | Fitness: -45.431039
Particle 16 	Position: (-1.4498, -1.4525) 	 | Velocity :(0.0049, -0.0056) 	 | Fitness: -45.430825
Particle 17 	Position: (-1.4504, -1.4405) 	 | Velocity :(-0.0192, -0.1788) 	 | Fitness: -45.428424
Particle 18 	Position: (-1.4660, -1.4667) 	 | Velocity :(-0.3619, -0.2507) 	 | Fitness: -45.427166
Particle 19 	Position: (-1.4307, -1.4371) 	 | Velocity :(-0.3473, -0.2687) 	 | Fitness: -45.419844


	Generation:  43
Particle 0 	Position: (-1.4576, -1.4535) 	 | Velocity :(-0.0132, 0.0309) 	 | Fitness: -45.430955
Particle 1 	Position: (-1.5137, -1.4279) 	 | Velocity :(-0.0853, 0.0366) 	 | Fitness: -45.374226
Particle 2 	Position: (-1.4474, -1.4579) 	 | Velocity :(0.6094, 0.5312) 	 | Fitness: -45.430314
Particle 3 	Position: (-1.4274, -1.0030) 	 | Velocity :(0.0174, 0.2898) 	 | Fitness: -42.777214
Particle 4 	Position: (-1.4370, -1.4637) 	 | Velocity :(-0.0326, -0.0006) 	 | Fitness: -45.425957
Particle 5 	Position: (-1.4485, -1.4746) 	 | Velocity :(0.0062, -0.0181) 	 | Fitness: -45.425119
Particle 6 	Position: (-1.3458, -1.5137) 	 | Velocity :(0.0101, 0.0020) 	 | Fitness: -45.226820
Particle 7 	Position: (-1.0417, -1.5689) 	 | Velocity :(-0.0187, 0.0122) 	 | Fitness: -43.035509
Particle 8 	Position: (-1.4270, -1.4552) 	 | Velocity :(0.1017, -0.0837) 	 | Fitness: -45.421162
Particle 9 	Position: (-1.4559, -1.4402) 	 | Velocity :(-0.0009, 0.0240) 	 | Fitness: -45.428461
Particle 10 	Position: (-1.4490, -1.4498) 	 | Velocity :(-0.0073, -0.0120) 	 | Fitness: -45.430501
Particle 11 	Position: (-1.4845, -1.4024) 	 | Velocity :(-0.0175, 0.0487) 	 | Fitness: -45.382960
Particle 12 	Position: (-1.4375, -1.5497) 	 | Velocity :(-0.0039, -0.0175) 	 | Fitness: -45.304814
Particle 13 	Position: (-1.3382, -1.3427) 	 | Velocity :(0.0563, 0.0522) 	 | Fitness: -45.085626
Particle 14 	Position: (-1.4659, -1.4886) 	 | Velocity :(0.0343, 0.0873) 	 | Fitness: -45.413353
Particle 15 	Position: (-1.4548, -1.4483) 	 | Velocity :(0.0007, -0.0033) 	 | Fitness: -45.430648
Particle 16 	Position: (-1.4519, -1.4623) 	 | Velocity :(0.0055, -0.0210) 	 | Fitness: -45.430169
Particle 17 	Position: (-1.4475, -1.3841) 	 | Velocity :(0.0202, 0.1809) 	 | Fitness: -45.364828
Particle 18 	Position: (-1.4086, -1.4218) 	 | Velocity :(-0.1504, -0.1189) 	 | Fitness: -45.389198
Particle 19 	Position: (-1.4016, -1.4181) 	 | Velocity :(0.0064, 0.0011) 	 | Fitness: -45.376645


Global best:  	Position: (-1.4547, -1.4564) 	 | Velocity :(0.0077, -0.0226) 	 | Fitness: -45.431051 

Particles best: 

Particle 0 	Position: (-1.4576, -1.4535) 	 | Velocity :(-0.0132, 0.0309) 	 | Fitness: -45.430955
Particle 1 	Position: (-1.4470, -1.4724) 	 | Velocity :(0.1197, -0.0517) 	 | Fitness: -45.425961
Particle 2 	Position: (-1.4474, -1.4579) 	 | Velocity :(0.6094, 0.5312) 	 | Fitness: -45.430314
Particle 3 	Position: (-1.4484, -1.4589) 	 | Velocity :(0.0414, 0.6271) 	 | Fitness: -45.430365
Particle 4 	Position: (-1.4571, -1.4607) 	 | Velocity :(-0.0436, 0.0077) 	 | Fitness: -45.430439
